#separator:Semicolon
#html:false
#tags column:3
Según Caplan, ¿cuáles son los 3 niveles de prevención?;Primaria (antes de que aparezca, reduce incidencia), secundaria (detección temprana, reduce prevalencia) y terciaria (rehabilitación).;CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué diferencia hay entre habilitar y rehabilitar?;"Habilitar es desarrollar una capacidad nueva; rehabilitar es recuperar una que se perdió.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Cuáles son los niveles de atención en salud, y en qué se diferencian de los niveles de prevención?;"Primer nivel (atención primaria), segundo (especializada) y tercer nivel (hospitalaria); son un eje distinto al de los niveles de prevención.";CENEVAL::Dia05-TecnicasPropositoEtica
Según Acevedo, ¿qué es la 'mutua ilustración' y qué logra?;"Es el fin explícito de la entrevista, que ambas partes se aclaren mutuamente; es lo que la separa de una simple conversación o un interrogatorio.";CENEVAL::Dia05-TecnicasPropositoEtica
Según Morrison, ¿qué es el motivo de consulta?;"Es la razón por la que se pide ayuda; se recomienda registrarlo como el primer enunciado completo de la entrevista.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Cuál es la forma clásica de resistencia y qué hacer ante un silencio del paciente?;"La forma clásica es la tardanza; ante un silencio, lo recomendado es esperar 10-15 segundos y luego reformular.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué diferencia hay entre observación participante y no participante?;"En la participante el investigador se involucra (gana profundidad); en la no participante se mantiene al margen (gana objetividad).";CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué propone la técnica de externalización de White y Epston?;'La persona no es el problema': separar la identidad de la persona del problema que enfrenta.;CENEVAL::Dia05-TecnicasPropositoEtica
Según Hamui, ¿qué es un grupo focal?;Es una entrevista grupal sobre actitudes, con 6 a 8 participantes, donde el moderador no opina.;CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué es el test de Machover y quién lo interpreta en el material?;"Es el test proyectivo de la Figura Humana; su interpretación referida aquí es la de Portuondo.";CENEVAL::Dia05-TecnicasPropositoEtica
Según Ander-Egg, ¿qué diferencia hay entre finalidad y objetivo, y qué mide la meta?;"La finalidad es el impacto; el objetivo es el efecto; la meta especifica cuánto, cuándo y dónde.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué es el diagrama de Gantt y qué se usa cuando el proyecto es más complejo?;"Es el cronograma más simple de un proyecto; para proyectos más complejos se usan PERT o CPM.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué diferencia hay entre eficacia, efectividad y eficiencia?;Eficacia es en condiciones de laboratorio, efectividad es en el mundo real, y eficiencia es la relación costo-beneficio.;CENEVAL::Dia05-TecnicasPropositoEtica
Según Slaikeu, ¿qué es la Primera Ayuda Psicológica (PAP) y en qué se diferencia de la terapia de crisis?;"Es la intervención en minutos u horas tras la crisis; la terapia de crisis (segunda ayuda) es un proceso más largo.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué tipos de crisis existen?;Circunstanciales (inesperadas) y evolutivas (normativas, esperables en el ciclo de vida).;CENEVAL::Dia05-TecnicasPropositoEtica
Según Bassedas, ¿quiénes participan en el diagnóstico psicopedagógico y en qué marco?;"El psicopedagogo y el maestro, en el marco de la escuela; se entiende como un proceso, no un evento único.";CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué es el Sentido Psicológico de Comunidad (SPC) de McMillan?;Es el sentido de pertenencia y compromiso de una persona con su comunidad.;CENEVAL::Dia05-TecnicasPropositoEtica
¿Qué es el empoderamiento en psicología comunitaria?;Es el control y dominio que una persona tiene sobre su propia vida y sus recursos.;CENEVAL::Dia05-TecnicasPropositoEtica
¿Cuáles son los componentes del Entrenamiento en Habilidades Psicológicas (PST) de Weinberg y Gould?;Metas, imaginería, activación, autohabla (self-talk), autoconfianza y concentración.;CENEVAL::Dia05-TecnicasPropositoEtica
Según el Código de la Sociedad Mexicana de Psicología, ¿cuándo se puede romper la confidencialidad?;Solo ante un riesgo grave para la propia persona o para terceros.;CENEVAL::Dia05-TecnicasPropositoEtica
¿Quién da el consentimiento informado en menores, y cuándo no aplica?;"Lo da el tutor; no aplica cuando hay una emergencia evidente.";CENEVAL::Dia05-TecnicasPropositoEtica
